eventId,eventDate,longitude,latitude,depth,magnitudeType,magnitude,area
558632,"2023-03-05T15:49:21",37.815,38.289,10.75,"ML",3.2,"Akçadağ (Malatya)"
558621,"2023-03-05T14:36:07",25.951,40.405,12.87,"ML",3.1,"Ege Denizi - [19.53 km] Gökçeada (Çanakkale)"
558577,"2023-03-05T12:19:19",36.617,37.886,7.17,"ML",3.5,"Onikişubat (Kahramanmaraş)"
558569,"2023-03-05T12:08:08",36.855,38.139,7,"ML",3.6,"Afşin (Kahramanmaraş)"
558499,"2023-03-05T08:33:35",37.632,38.041,10.41,"ML",3.1,"Doğanşehir (Malatya)"
558498,"2023-03-05T08:44:23",38.058,38.186,10.78,"ML",3.1,"Yeşilyurt (Malatya)"
558480,"2023-03-05T07:42:51",40.361,39.177,7,"ML",3,"Kiğı (Bingöl)"
558467,"2023-03-05T06:54:45",37.009,37.465,7.94,"ML",3,"Dulkadiroğlu (Kahramanmaraş)"
558452,"2023-03-05T06:25:39",38.174,34.542,5.91,"MW",4,"Palmyra, Humus (Suriye)"
558429,"2023-03-05T05:28:07",30.962,40.787,7.89,"ML",3,"Gölyaka (Düzce)"
558418,"2023-03-05T05:03:32",36.909,37.169,7,"ML",3.3,"Nurdağı (Gaziantep)"
558369,"2023-03-05T01:30:15",36.479,36.897,7,"ML",3.1,"Hassa (Hatay)"
558368,"2023-03-05T01:24:52",42.777,40.99,8.17,"ML",3.4,"Merkez (Ardahan)"
558362,"2023-03-05T01:11:19",36.631,37.849,7,"ML",3.7,"Onikişubat (Kahramanmaraş)"
558340,"2023-03-04T23:52:49",36.939,37.14,7,"ML",3.1,"Nurdağı (Gaziantep)"
558298,"2023-03-04T20:53:41",40.334,38.517,7,"ML",3,"Genç (Bingöl)"
558296,"2023-03-04T20:59:40",40.339,38.528,14.27,"MW",4.1,"Genç (Bingöl)"
558273,"2023-03-04T19:15:52",40.271,38.497,21.24,"ML",3,"Arıcak (Elazığ)"
558251,"2023-03-04T17:54:26",37.268,38.024,13.54,"ML",3.5,"Nurhak (Kahramanmaraş)"
558242,"2023-03-04T17:17:26",36.895,37.369,6.03,"ML",3.4,"Türkoğlu (Kahramanmaraş)"
558227,"2023-03-04T16:17:18",38.108,38.174,7,"ML",3.1,"Yeşilyurt (Malatya)"
558190,"2023-03-04T14:31:26",36.96,37.271,6.96,"ML",3.2,"Nurdağı (Gaziantep)"
558189,"2023-03-04T14:32:45",36.361,37.944,7,"ML",3.3,"Göksun (Kahramanmaraş)"
558185,"2023-03-04T14:09:14",38.37,38.07,5.48,"ML",3.1,"Çelikhan (Adıyaman)"
558151,"2023-03-04T12:19:25",38.418,38.096,7,"ML",3.1,"Çelikhan (Adıyaman)"
558145,"2023-03-04T12:12:47",38.585,38.276,6.98,"ML",3.1,"Battalgazi (Malatya)"
558139,"2023-03-04T11:53:28",36.758,38.055,7,"ML",3.3,"Göksun (Kahramanmaraş)"
558136,"2023-03-04T11:49:47",38.242,38.304,7,"ML",3,"Yeşilyurt (Malatya)"
558129,"2023-03-04T11:36:52",37.635,38.102,7,"ML",3,"Elbistan (Kahramanmaraş)"
558111,"2023-03-04T10:24:49",35.391,35.436,7.1,"ML",3.3,"Akdeniz"
558110,"2023-03-04T10:26:24",36.991,37.493,4.63,"MW",4,"Dulkadiroğlu (Kahramanmaraş)"
558096,"2023-03-04T09:42:57",37.31,37.595,7,"ML",3,"Pazarcık (Kahramanmaraş)"
558084,"2023-03-04T09:04:56",36.59,37.831,7,"ML",3.2,"Onikişubat (Kahramanmaraş)"
558078,"2023-03-04T08:57:40",36.07,36.124,6.58,"ML",3,"Defne (Hatay)"
558045,"2023-03-04T07:34:08",36.157,37.878,7,"ML",3.1,"Saimbeyli (Adana)"
558040,"2023-03-04T07:12:40",39.67,38.583,7,"ML",3,"Merkez (Elazığ)"
558026,"2023-03-04T06:15:50",37.871,38.109,6.95,"ML",3.1,"Doğanşehir (Malatya)"
558010,"2023-03-04T05:27:33",38.244,38.109,7,"MW",4.4,"Çelikhan (Adıyaman)"
558009,"2023-03-04T05:26:19",38.091,38.86,9.07,"MW",3.6,"Hekimhan (Malatya)"
557979,"2023-03-04T03:03:41",36.157,36.27,7.23,"MW",4,"Antakya (Hatay)"
557931,"2023-03-04T00:20:09",36.262,38.122,7,"MW",4.1,"Tufanbeyli (Adana)"
557926,"2023-03-03T23:30:46",36.569,37.994,7,"MW",3.6,"Göksun (Kahramanmaraş)"
557924,"2023-03-03T23:17:53",44.934,38.497,7,"MW",3.8,"Khoy, West Azarbaijan (İran) - [47.33 km] Başkale (Van)"
557921,"2023-03-03T22:54:32",36.482,36.916,7,"ML",3,"İslahiye (Gaziantep)"
557913,"2023-03-03T22:25:17",36.045,36.987,7,"ML",3.2,"Erzin (Hatay)"
557903,"2023-03-03T21:45:47",36.431,37.05,7,"ML",3,"Merkez (Osmaniye)"
557901,"2023-03-03T21:48:48",36.562,38.026,7.02,"ML",3.2,"Göksun (Kahramanmaraş)"
557886,"2023-03-03T20:45:01",38.452,38.091,8.1,"ML",3.2,"Çelikhan (Adıyaman)"
557865,"2023-03-03T19:34:45",36.006,36.251,7.12,"MW",3.6,"Samandağ (Hatay)"
557862,"2023-03-03T19:15:17",34.729,40.315,7,"ML",3,"Merkez (Çorum)"
557837,"2023-03-03T17:07:44",37.62,33.835,7.21,"MW",3.7,"Palmyra, Humus (Suriye)"
557824,"2023-03-03T16:27:58",36.602,37.952,7.02,"MW",3.1,"Onikişubat (Kahramanmaraş)"
557812,"2023-03-03T15:22:12",35.911,36.33,6.69,"ML",3,"Arsuz (Hatay)"
557809,"2023-03-03T15:15:23",38.186,38.243,8.02,"ML",3,"Yeşilyurt (Malatya)"
557808,"2023-03-03T14:52:34",37.891,37.811,9.67,"ML",3,"Tut (Adıyaman)"
557795,"2023-03-03T14:18:41",36.868,37.441,7,"ML",3.8,"Türkoğlu (Kahramanmaraş)"
557788,"2023-03-03T14:04:21",27.289,38.875,7,"ML",3.6,"Yunusemre (Manisa)"
557746,"2023-03-03T12:30:10",35.741,36.157,6.85,"ML",3,"Akdeniz - [15.83 km] Arsuz (Hatay)"
557730,"2023-03-03T12:05:28",36.002,36.175,5.12,"ML",3.1,"Samandağ (Hatay)"
557721,"2023-02-15T05:53:55",36.305,36.001,7,"ML",3.2,"Cisr eş Şuğur, İdlib (Suriye) - [02.87 km] Altınözü (Hatay)"
557690,"2023-02-15T05:10:52",26.012,38.128,11.54,"MW",3.6,"Ege Denizi - [27.06 km] Çeşme (İzmir)"
557643,"2023-03-03T09:49:16",37.109,37.502,7.94,"ML",3.3,"Dulkadiroğlu (Kahramanmaraş)"
557638,"2023-03-03T09:33:11",36.444,37.928,6.99,"ML",3.3,"Göksun (Kahramanmaraş)"
557614,"2023-02-14T02:18:16",32.022,38.221,7,"MW",3,"Ilgın (Konya)"
557596,"2023-03-03T08:51:49",35.923,36.068,6.37,"ML",3,"Akdeniz - Antakya Körfezi - [03.87 km] Samandağ (Hatay)"
557556,"2023-03-03T08:04:21",36.29,37.96,7.02,"ML",3.9,"Göksun (Kahramanmaraş)"
557552,"2023-03-03T07:42:12",36.896,37.318,15.61,"ML",3.4,"Nurdağı (Gaziantep)"
557547,"2023-03-03T07:40:53",38.757,38.327,8.4,"ML",3.3,"Kale (Malatya)"
557525,"2023-03-03T07:13:05",37.831,38.115,9.84,"ML",3,"Doğanşehir (Malatya)"
557522,"2023-03-03T07:11:13",37.184,37.472,9.29,"ML",3,"Dulkadiroğlu (Kahramanmaraş)"
557509,"2023-03-03T06:44:15",38.677,38.19,7.03,"ML",3.9,"Pütürge (Malatya)"
557501,"2023-03-03T06:38:48",36.246,36.408,9.65,"ML",3.1,"Antakya (Hatay)"
557471,"2023-03-03T06:06:40",36.615,37.834,7.07,"ML",3.3,"Onikişubat (Kahramanmaraş)"
557428,"2023-03-03T04:58:53",36.632,37.802,7,"ML",3.2,"Onikişubat (Kahramanmaraş)"
557424,"2023-03-03T04:39:46",36.624,37.831,9.87,"MW",3.9,"Onikişubat (Kahramanmaraş)"
557399,"2023-03-03T03:06:19",37.878,37.723,6.86,"ML",3,"Besni (Adıyaman)"
557398,"2023-03-03T03:00:09",36.635,37.841,7,"ML",3.3,"Onikişubat (Kahramanmaraş)"
557393,"2023-03-03T02:51:25",37.191,38.081,7.07,"ML",3.2,"Ekinözü (Kahramanmaraş)"
557392,"2023-03-03T03:04:56",36.608,37.834,7.01,"ML",3.4,"Onikişubat (Kahramanmaraş)"
557391,"2023-03-03T02:53:42",36.602,37.847,7.06,"MW",5,"Onikişubat (Kahramanmaraş)"
557381,"2023-03-03T01:56:36",38.037,38.189,9.12,"ML",3,"Yeşilyurt (Malatya)"
557343,"2023-03-03T00:10:48",38.498,38.117,7.08,"ML",3.3,"Sincik (Adıyaman)"
557254,"2023-03-02T20:16:43",36.596,38.052,7.84,"MW",3.9,"Göksun (Kahramanmaraş)"
557172,"2023-03-02T16:10:37",36.081,36.092,8.22,"ML",3.4,"Defne (Hatay)"
557166,"2023-03-02T15:38:19",36.63,37.771,6.98,"ML",3,"Onikişubat (Kahramanmaraş)"
557164,"2023-03-02T15:45:38",38.29,38.286,9.11,"ML",3,"Yeşilyurt (Malatya)"
557157,"2023-03-02T15:23:27",36.363,37.973,10.86,"ML",3.3,"Göksun (Kahramanmaraş)"
557117,"2023-03-02T13:35:53",38.156,38.217,7.11,"ML",3.7,"Yeşilyurt (Malatya)"
557081,"2023-03-02T12:40:00",36.121,37.737,7,"ML",3.6,"Sumbas (Osmaniye)"
556906,"2023-03-02T06:29:49",38.499,38.137,7.02,"ML",3.4,"Sincik (Adıyaman)"
556895,"2023-03-02T06:05:54",37.148,38.043,7,"ML",3.2,"Ekinözü (Kahramanmaraş)"
556890,"2023-03-02T05:57:28",36.275,36.383,7,"ML",3.5,"Antakya (Hatay)"
556781,"2023-03-02T01:18:46",37.034,38.079,5.66,"MW",3.8,"Kandil Barajı - [04.35 km] Ekinözü (Kahramanmaraş)"
556776,"2023-03-02T00:54:02",37.041,38.141,10.37,"ML",3,"Afşin (Kahramanmaraş)"
556766,"2023-03-02T00:16:11",38.639,39.963,6.47,"ML",3.3,"Refahiye (Erzincan)"
556723,"2023-03-01T22:52:13",36.371,37.971,9.4,"MW",3.6,"Göksun (Kahramanmaraş)"
556602,"2023-03-01T18:04:14",36.854,37.41,7,"ML",3.5,"Türkoğlu (Kahramanmaraş)"
556557,"2023-03-01T16:55:16",36.67,38.141,7,"ML",3.1,"Göksun (Kahramanmaraş)"
556555,"2023-03-01T16:38:00",37.025,37.304,7.6,"ML",4.3,"Türkoğlu (Kahramanmaraş)"
556505,"2023-03-01T14:01:58",35.275,38.704,7.04,"ML",3,"İncesu (Kayseri)"
556492,"2023-03-01T13:18:31",36.718,38.133,10.17,"ML",3.1,"Göksun (Kahramanmaraş)"
556490,"2023-03-01T12:51:01",36.401,37.981,7.06,"ML",3.1,"Göksun (Kahramanmaraş)"
556485,"2023-03-01T12:42:51",37.661,37.973,16.67,"ML",3.5,"Doğanşehir (Malatya)"
556463,"2023-03-01T10:00:17",29.001,36.847,11.82,"ML",3.1,"Dalaman (Muğla)"
556457,"2023-03-01T11:06:56",37.652,38.029,15.22,"ML",3.7,"Doğanşehir (Malatya)"
556451,"2023-03-01T10:52:36",43.858,41.304,4.31,"MW",4.1,"Ninotsminda, Samtskhe-Javakheti (Gürcistan) - [42.85 km] Akyaka (Kars)"
556415,"2023-03-01T08:32:28",38.254,38.303,5.6,"ML",3.2,"Yeşilyurt (Malatya)"
556414,"2023-03-01T08:55:52",35.284,38.708,12.16,"ML",3.1,"İncesu (Kayseri)"
556389,"2023-03-01T07:05:01",36.206,36.829,10.09,"ML",3.3,"Dörtyol (Hatay)"
556383,"2023-03-01T07:20:22",36.073,36.318,11.06,"MW",4.4,"Antakya (Hatay)"
556292,"2023-03-01T04:15:30",37.856,37.833,7,"MW",4.2,"Tut (Adıyaman)"
556282,"2023-03-01T03:37:04",36.476,38.292,7,"ML",3.1,"Sarız (Kayseri)"
556241,"2023-03-01T02:23:21",37.044,38.017,7,"MW",4.4,"Ekinözü (Kahramanmaraş)"
556239,"2023-03-01T02:11:30",38.436,38.103,7,"ML",3,"Çelikhan (Adıyaman)"
556228,"2023-03-01T01:44:25",36.335,37.892,6.38,"ML",3,"Göksun (Kahramanmaraş)"
556204,"2023-03-01T00:48:46",37.774,38.092,7,"ML",3.1,"Doğanşehir (Malatya)"
556189,"2023-03-01T00:28:47",38.286,38.273,5.49,"ML",3.1,"Yeşilyurt (Malatya)"
556161,"2023-02-28T23:32:10",37.037,37.311,9.32,"MW",4,"Türkoğlu (Kahramanmaraş)"
556085,"2023-02-28T21:17:44",36.438,38.052,7,"MW",3.7,"Göksun (Kahramanmaraş)"
556081,"2023-02-28T21:06:18",37.244,38.29,7,"ML",3,"Elbistan (Kahramanmaraş)"
556019,"2023-02-28T18:51:44",37.036,37.326,7.14,"ML",3.9,"Türkoğlu (Kahramanmaraş)"
556010,"2023-02-28T18:21:27",36.597,37.787,7.06,"ML",3.1,"Onikişubat (Kahramanmaraş)"
556008,"2023-02-28T18:29:14",38.422,38.089,7.25,"ML",3.1,"Çelikhan (Adıyaman)"
555989,"2023-02-28T17:16:48",36.555,36.88,5.71,"ML",3,"İslahiye (Gaziantep)"
555982,"2023-02-28T17:05:50",36.036,36.331,7,"ML",3,"Belen (Hatay)"
555976,"2023-02-28T16:59:09",35.301,38.749,7,"MW",4,"İncesu (Kayseri)"
555943,"2023-02-28T15:52:09",37.781,38.086,10.42,"ML",3.3,"Doğanşehir (Malatya)"
555930,"2023-02-28T15:16:38",35.29,38.747,7,"MW",4.4,"İncesu (Kayseri)"
555926,"2023-02-28T14:49:15",36.647,37.842,13.61,"MW",4.1,"Onikişubat (Kahramanmaraş)"
555921,"2023-02-28T14:39:53",36.628,37.837,9.88,"MW",4.5,"Onikişubat (Kahramanmaraş)"
555889,"2023-02-28T13:51:46",38.313,38.275,7,"MW",3.3,"Battalgazi (Malatya)"
555877,"2023-02-26T13:39:17",38.478,38.068,8.33,"ML",3,"Sincik (Adıyaman)"
555866,"2023-02-28T13:15:07",38.691,38.184,11.06,"MW",3.4,"Pütürge (Malatya)"
555844,"2023-02-28T12:48:08",37.434,37.677,10.06,"MW",3.2,"Pazarcık (Kahramanmaraş)"
555840,"2023-02-26T04:52:10",37.535,38.427,6.91,"ML",3.2,"Darende (Malatya)"
555833,"2023-02-28T12:42:15",36.252,37.385,12.93,"MW",4.1,"Kadirli (Osmaniye)"
555823,"2023-02-28T12:18:36",37.699,38.043,7.01,"ML",3,"Doğanşehir (Malatya)"
555785,"2023-02-28T10:48:28",36.685,37.16,7,"MW",3.1,"Nurdağı (Gaziantep)"
555771,"2023-02-28T10:23:38",37.074,37.288,7,"MW",3.8,"Pazarcık (Kahramanmaraş)"
555760,"2023-02-28T09:55:32",36.362,37.965,7,"MW",3.2,"Göksun (Kahramanmaraş)"
555750,"2023-02-28T09:34:18",37.091,37.288,7.03,"ML",3.4,"Pazarcık (Kahramanmaraş)"
555731,"2023-02-28T08:59:17",37.79,38.109,8.35,"MW",3.2,"Doğanşehir (Malatya)"
555703,"2023-02-28T08:18:22",38.542,38.118,7.77,"MW",3.6,"Sincik (Adıyaman)"
555663,"2023-02-28T07:26:20",37.517,38.021,7.19,"MW",3.3,"Nurhak (Kahramanmaraş)"
555660,"2023-02-28T07:26:13",36.41,37.954,6.89,"MW",3.5,"Göksun (Kahramanmaraş)"
555638,"2023-02-28T06:46:33",36.374,36.701,7.39,"ML",3,"Hassa (Hatay)"
555636,"2023-02-28T06:57:35",37.52,38.098,7,"MW",3.5,"Elbistan (Kahramanmaraş)"
555623,"2023-02-28T06:38:14",37.766,38.108,7,"MW",4.1,"Doğanşehir (Malatya)"
555603,"2023-02-28T06:26:49",37.464,38.094,7,"MW",3.7,"Elbistan (Kahramanmaraş)"
555593,"2023-02-28T05:56:27",37.425,38.006,7.02,"ML",3.1,"Nurhak (Kahramanmaraş)"
555565,"2023-02-28T04:29:15",36.396,37.973,7.69,"MW",3.6,"Göksun (Kahramanmaraş)"
555552,"2023-02-28T03:03:46",34.007,37.968,7,"ML",3,"Ereğli (Konya)"
555550,"2023-02-28T02:58:54",36.739,37.402,7,"MW",3.1,"Türkoğlu (Kahramanmaraş)"
555548,"2023-02-28T02:13:32",37.042,38.098,6.47,"ML",3.1,"Ekinözü (Kahramanmaraş)"
555547,"2023-02-28T02:18:58",38.268,38.281,7,"MW",4.1,"Yeşilyurt (Malatya)"
555531,"2023-02-28T00:45:41",38.086,38.186,12.17,"ML",3.4,"Yeşilyurt (Malatya)"
555511,"2023-02-28T00:17:35",40.395,39.15,11.08,"ML",3,"Adaklı (Bingöl)"
555508,"2023-02-27T23:35:16",38.287,38.31,7,"ML",3.4,"Yeşilyurt (Malatya)"
555499,"2023-02-27T23:17:10",36.922,37.241,6.94,"ML",3,"Nurdağı (Gaziantep)"
555488,"2023-02-27T22:46:39",37.901,37.919,7.06,"ML",3.1,"Doğanşehir (Malatya)"
555482,"2023-02-27T22:23:22",26.284,39.378,6.08,"MW",3.7,"Ege Denizi - [13.41 km] Ayvacık (Çanakkale)"
555440,"2023-02-27T19:43:32",36.893,38.1,9.48,"ML",3.3,"Göksun (Kahramanmaraş)"
555434,"2023-02-27T19:12:00",36.633,37.877,7,"MW",4,"Onikişubat (Kahramanmaraş)"
555413,"2023-02-27T18:22:21",26.701,38.638,14.5,"MW",4.1,"Ege Denizi - İzmir Körfezi - [04.87 km] Foça (İzmir)"
555400,"2023-02-27T17:34:59",38.087,38.184,7.35,"ML",3.3,"Yeşilyurt (Malatya)"
555380,"2023-02-27T16:16:45",37.576,37.934,7.34,"MW",4.1,"Gölbaşı (Adıyaman)"
555378,"2023-02-27T15:32:28",40.032,38.759,10.54,"ML",3.3,"Kovancılar (Elazığ)"
555376,"2023-02-27T15:25:56",36.636,38.055,7.16,"MW",3.2,"Göksun (Kahramanmaraş)"
555364,"2023-02-27T15:06:35",38.188,37.994,7.02,"MW",3.5,"Çelikhan (Adıyaman)"
555357,"2023-02-27T13:34:16",36.102,36.193,6.9,"ML",3,"Defne (Hatay)"
555344,"2023-02-27T13:36:40",37.534,37.969,7,"ML",3.5,"Nurhak (Kahramanmaraş)"
555331,"2023-02-27T13:52:27",37.585,37.936,7,"ML",3.6,"Gölbaşı (Adıyaman)"
555317,"2023-02-27T12:36:21",38.587,38.158,7,"ML",3.1,"Battalgazi (Malatya)"
555299,"2023-02-27T12:45:56",35.946,36.246,7.26,"ML",3.1,"Samandağ (Hatay)"
555271,"2023-02-27T10:47:53",36.592,37.909,7,"ML",3,"Onikişubat (Kahramanmaraş)"
555235,"2023-02-27T09:36:40",36.036,37.816,7,"ML",3,"Feke (Adana)"
555232,"2023-02-27T09:43:55",37.296,38.061,7,"ML",3.6,"Nurhak (Kahramanmaraş)"
555173,"2023-02-23T17:52:29",37.437,38.253,7,"ML",3.5,"Elbistan (Kahramanmaraş)"
555149,"2023-02-27T09:04:49",38.303,38.272,6.15,"MW",5.6,"Yeşilyurt (Malatya)"
555108,"2023-02-23T20:26:33",35.79,36.239,2.43,"ML",3,"Akdeniz - [06.13 km] Arsuz (Hatay)"
555096,"2023-02-23T20:12:35",35.288,35.732,8.37,"MW",3.6,"Akdeniz"
555068,"2023-02-27T06:28:49",37.586,37.921,7.15,"ML",3.5,"Gölbaşı (Adıyaman)"
555059,"2023-02-27T06:28:40",38.693,38.184,10.2,"ML",3,"Pütürge (Malatya)"
555043,"2023-02-27T06:19:46",37.007,38.013,3.52,"MW",4.3,"Ekinözü (Kahramanmaraş)"
555021,"2023-02-27T05:11:37",38.136,38.176,7,"ML",3.1,"Yeşilyurt (Malatya)"
555012,"2023-02-27T04:47:46",37.234,38.054,7.34,"MW",3.6,"Ekinözü (Kahramanmaraş)"
554993,"2023-02-27T02:55:39",36.367,38.237,7,"ML",3.3,"Tufanbeyli (Adana)"
554982,"2023-02-27T02:51:20",37.584,37.932,8.51,"MW",5,"Gölbaşı (Adıyaman)"
554927,"2023-02-27T00:23:31",36.643,37.863,7,"ML",3.2,"Onikişubat (Kahramanmaraş)"
554925,"2023-02-26T23:45:18",35.859,36.114,23.59,"MW",3.6,"Akdeniz - [06.68 km] Samandağ (Hatay)"
554915,"2023-02-26T22:54:55",37.202,38.248,3.9,"ML",3,"Elbistan (Kahramanmaraş)"
554896,"2023-02-26T21:24:20",36.309,36.386,7,"ML",3,"Kumlu (Hatay)"
554880,"2023-02-26T20:33:14",37.194,38.083,7,"MW",3.8,"Ekinözü (Kahramanmaraş)"
554875,"2023-02-26T20:13:12",38.704,38.202,8.89,"MW",3.7,"Pütürge (Malatya)"
554818,"2023-02-26T17:25:29",36.912,37.356,7.18,"MW",3.5,"Türkoğlu (Kahramanmaraş)"
554765,"2023-02-26T14:16:31",36.541,37.986,6.88,"ML",3.1,"Göksun (Kahramanmaraş)"
554751,"2023-02-26T12:32:01",35.918,36.188,7,"ML",3.3,"Samandağ (Hatay)"
554711,"2023-02-26T10:48:22",36.029,36.331,6.58,"ML",3,"Arsuz (Hatay)"
554701,"2023-02-26T10:14:55",36.331,37.92,6.99,"ML",3.1,"Göksun (Kahramanmaraş)"
554689,"2023-02-26T09:19:33",37.438,38.001,7,"ML",3,"Nurhak (Kahramanmaraş)"
554681,"2023-02-26T08:59:25",36.253,36.561,7,"ML",3,"İskenderun (Hatay)"
554659,"2023-02-26T07:46:43",38.551,38.138,7.02,"ML",3.4,"Sincik (Adıyaman)"
554644,"2023-02-26T07:16:49",37.834,38.191,7.07,"MW",3.7,"Doğanşehir (Malatya)"
554637,"2023-02-26T06:11:50",37.891,38.15,7.02,"ML",3,"Doğanşehir (Malatya)"
554636,"2023-02-26T06:29:23",27.174,39.601,8.57,"MW",3.5,"Havran (Balıkesir)"
554634,"2023-02-26T06:02:47",38.688,38.192,7.3,"ML",3.3,"Pütürge (Malatya)"
554598,"2023-02-26T05:21:57",36.525,36.8,12.17,"MW",3.8,"Hassa (Hatay)"
554590,"2023-02-26T04:52:43",37.535,38.015,5.44,"ML",3.2,"Nurhak (Kahramanmaraş)"
554573,"2023-02-26T04:37:39",37.074,38.074,7,"MW",4,"Kandil Barajı - [01.78 km] Ekinözü (Kahramanmaraş)"
554551,"2023-02-26T03:58:53",36.078,36.273,6.25,"ML",3.2,"Antakya (Hatay)"
554543,"2023-02-26T03:26:51",36.574,38.073,7,"ML",3,"Göksun (Kahramanmaraş)"
554500,"2023-02-26T02:26:29",35.926,36.076,13.29,"MW",4.5,"Akdeniz - Antakya Körfezi - [03.25 km] Samandağ (Hatay)"
554482,"2023-02-26T01:16:46",37.036,37.342,7.21,"ML",3,"Türkoğlu (Kahramanmaraş)"
554436,"2023-02-25T23:46:46",37.362,38.252,8.74,"MW",3.6,"Elbistan (Kahramanmaraş)"
554426,"2023-02-25T22:58:37",36.636,38.083,6.58,"ML",3.3,"Göksun (Kahramanmaraş)"
554388,"2023-02-25T21:22:18",36.579,38.101,7,"ML",3.1,"Göksun (Kahramanmaraş)"
554387,"2023-02-25T21:17:56",36.481,37.977,7,"ML",3,"Göksun (Kahramanmaraş)"
554228,"2023-02-25T15:30:30",36.691,38.16,10.74,"MW",3.9,"Göksun (Kahramanmaraş)"
554214,"2023-02-25T14:51:49",36.393,36.754,11.35,"MW",3.7,"Hassa (Hatay)"
554210,"2023-02-25T14:35:22",38.707,38.193,8.22,"MW",3.9,"Pütürge (Malatya)"
554199,"2023-02-25T13:44:59",36.291,37.888,7.27,"ML",3,"Göksun (Kahramanmaraş)"
554182,"2023-02-25T12:41:12",37.046,38.061,5.32,"MW",4.7,"Ekinözü (Kahramanmaraş)"
554181,"2023-02-25T12:00:50",38.524,38.144,7,"ML",3,"Sincik (Adıyaman)"
554177,"2023-02-25T11:58:29",36.562,37.774,7.07,"MW",3.6,"Onikişubat (Kahramanmaraş)"
554159,"2023-02-25T10:48:18",38.689,38.184,8.42,"MW",3.7,"Pütürge (Malatya)"
554155,"2023-02-25T10:27:09",33.993,37.987,2.28,"MW",5.3,"Ereğli (Konya)"
554148,"2023-02-25T09:42:03",38.12,38.166,7.01,"ML",3,"Yeşilyurt (Malatya)"
554144,"2023-02-25T09:04:37",36.409,37.902,7,"ML",3.2,"Göksun (Kahramanmaraş)"
554140,"2023-02-25T08:58:39",37.491,38.386,7,"MW",4.2,"Darende (Malatya)"
554135,"2023-02-25T08:25:48",36.571,37.999,7,"ML",3.5,"Göksun (Kahramanmaraş)"
554122,"2023-02-25T08:03:33",37.876,38.139,7,"ML",3,"Doğanşehir (Malatya)"
554113,"2023-02-25T07:23:25",36.308,37.964,7,"ML",3.4,"Göksun (Kahramanmaraş)"
554112,"2023-02-25T07:28:18",37.592,37.99,7,"ML",3.5,"Doğanşehir (Malatya)"
554109,"2023-02-25T06:28:05",37.985,38.024,7,"ML",3.1,"Doğanşehir (Malatya)"
554100,"2023-02-25T06:23:05",36.811,38.099,7,"ML",3.2,"Göksun (Kahramanmaraş)"
554096,"2023-02-25T06:03:49",37.851,38.133,7.1,"MW",3.6,"Doğanşehir (Malatya)"
554078,"2023-02-25T04:51:37",38.683,38.204,6.96,"ML",3.2,"Pütürge (Malatya)"
554033,"2023-02-25T03:38:42",36.781,37.286,5.32,"ML",3.5,"Türkoğlu (Kahramanmaraş)"
553960,"2023-02-25T00:50:50",38.699,38.202,9.93,"MW",3.7,"Pütürge (Malatya)"
553958,"2023-02-25T00:50:29",36.491,37.961,7.01,"ML",3,"Göksun (Kahramanmaraş)"
553933,"2023-02-25T01:12:20",35.922,36.138,16.05,"MW",4,"Samandağ (Hatay)"
553921,"2023-02-25T00:28:09",41.024,39.001,12.5,"MW",4.4,"Solhan (Bingöl)"
